CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.99.01;Lucro Básico por Ação;0.0000000000;N
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.99.01;Lucro Básico por Ação;0.0000000000;N
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.99.01.01;ON;0.0271000000;N
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.99.01.01;ON;-0.1186000000;N
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.99.02;Lucro Diluído por Ação;0.0000000000;N
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.99.02;Lucro Diluído por Ação;0.0000000000;N
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-06-30;3.99.02.01;ON;0.0271000000;N
68.400.225/0001-79;2022-06-30;1;CLARANET TECHNOLOGY S.A.;026549;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-06-30;3.99.02.01;ON;-0.1186000000;N
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.01;Receita de Venda de Bens e/ou Serviços;758098014.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.01;Receita de Venda de Bens e/ou Serviços;844013027.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.02;Custo dos Bens e/ou Serviços Vendidos;-622021440.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.02;Custo dos Bens e/ou Serviços Vendidos;-706764171.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.03;Resultado Bruto;136076574.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.03;Resultado Bruto;137248856.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.04;Despesas/Receitas Operacionais;-43582289.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.04;Despesas/Receitas Operacionais;-43650249.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.04.01;Despesas com Vendas;-24112702.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.04.01;Despesas com Vendas;-34917385.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.04.02;Despesas Gerais e Administrativas;-39603655.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.04.02;Despesas Gerais e Administrativas;-43388433.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.04.04;Outras Receitas Operacionais;22792594.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.04.04;Outras Receitas Operacionais;37718598.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.04.05;Outras Despesas Operacionais;-2658526.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.04.05;Outras Despesas Operacionais;-3063029.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.04.06;Resultado de Equivalência Patrimonial;0.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.04.06;Resultado de Equivalência Patrimonial;0.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;92494285.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;93598607.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.06;Resultado Financeiro;-5472080.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.06;Resultado Financeiro;15038194.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.06.01;Receitas Financeiras;23615285.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.06.01;Receitas Financeiras;47504207.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.06.02;Despesas Financeiras;-29087365.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.06.02;Despesas Financeiras;-32466013.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.07;Resultado Antes dos Tributos sobre o Lucro;87022205.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.07;Resultado Antes dos Tributos sobre o Lucro;108636801.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-13462657.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-26499554.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.08.01;Corrente;-64185.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.08.01;Corrente;-22289161.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.08.02;Diferido;-13398472.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.08.02;Diferido;-4210393.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.09;Resultado Líquido das Operações Continuadas;73559548.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.09;Resultado Líquido das Operações Continuadas;82137247.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.11;Lucro/Prejuízo Consolidado do Período;73559548.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.11;Lucro/Prejuízo Consolidado do Período;82137247.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.11.01;Atribuído a Sócios da Empresa Controladora;53106158.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.11.01;Atribuído a Sócios da Empresa Controladora;67507925.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.11.02;Atribuído a Sócios Não Controladores;20453390.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.11.02;Atribuído a Sócios Não Controladores;14629323.0000000000;S
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.99.01;Lucro Básico por Ação;0.0000000000;N
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.99.01;Lucro Básico por Ação;0.0000000000;N
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.99.01.01;ON;1.1053100000;N
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.99.01.01;ON;1.4050500000;N
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.99.01.02;PN;1.1053100000;N
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.99.01.02;PN;1.4050500000;N
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.99.02;Lucro Diluído por Ação;0.0000000000;N
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.99.02;Lucro Diluído por Ação;0.0000000000;N
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.99.02.01;ON;1.1053100000;N
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.99.02.01;ON;1.4050500000;N
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2020-07-01;2021-06-30;3.99.02.02;PN;1.1053100000;N
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2021-07-01;2022-06-30;3.99.02.02;PN;1.4050500000;N
